timestamp,open,high,low,close,volume
1561939200000,1.13601,1.1364,1.13538,1.13539,9196.79
1561942800000,1.13538,1.13553,1.1348,1.13515,12097.75
1561946400000,1.13514,1.13564,1.13511,1.1352,7143.7598
1561950000000,1.13521,1.13534,1.13496,1.13526,4260.3901
1561953600000,1.13526,1.13531,1.1348,1.13484,5417.5898
1561957200000,1.13486,1.13489,1.13215,1.13284,14230.9902
1561960800000,1.13284,1.13333,1.13241,1.13269,14848.5596
1561964400000,1.13269,1.13295,1.13165,1.13211,23308.8105
1561968000000,1.13213,1.13333,1.13201,1.13305,17994.6191
1561971600000,1.13306,1.13339,1.13209,1.13235,15897.4502
1561975200000,1.13235,1.13373,1.13234,1.1337,15143.8896
1561978800000,1.13369,1.13601,1.13352,1.13477,23532.2207
1561982400000,1.13476,1.13562,1.13426,1.13458,18487.3105
1561986000000,1.13458,1.1349,1.13338,1.13354,19423.2793
1561989600000,1.13351,1.13372,1.13212,1.13242,25213.8906
1561993200000,1.13242,1.13251,1.13037,1.13067,21222.7207
1561996800000,1.13067,1.13075,1.12921,1.12942,12647.5
1562000400000,1.12942,1.12953,1.1281,1.12832,12420.0801
1562004000000,1.12832,1.12875,1.12821,1.1285,10332.1104
1562007600000,1.12852,1.12892,1.12848,1.12871,7908.8101
1562011200000,1.1287,1.12885,1.1283,1.12851,3299.3101
1562014800000,1.1285,1.12889,1.1285,1.12875,1154.73
1562018400000,1.12874,1.12896,1.12801,1.12859,4350.7798
1562022000000,1.12858,1.12893,1.12858,1.12868,4295.04
1562025600000,1.12868,1.12874,1.12833,1.12841,5607.8101
1562029200000,1.12842,1.12872,1.12825,1.12827,7575.6401
1562032800000,1.12827,1.1284,1.12751,1.12798,7346.8198
1562036400000,1.12797,1.12831,1.12794,1.12799,4490.7202
1562040000000,1.12798,1.12897,1.12778,1.12895,7369.4102
1562043600000,1.12895,1.12918,1.12869,1.1291,6538.54
1562047200000,1.12909,1.12954,1.1287,1.12912,12044.6504
1562050800000,1.12911,1.12994,1.12857,1.12887,16549.7598
1562054400000,1.12887,1.12951,1.12874,1.12935,14166.6201
1562058000000,1.12935,1.13215,1.12894,1.13068,18135.4492
1562061600000,1.13067,1.13112,1.12965,1.1299,15595.5195
1562065200000,1.12989,1.13028,1.12953,1.1296,13279.4297
1562068800000,1.1296,1.13018,1.12905,1.1298,16210.9004
1562072400000,1.12979,1.13031,1.12968,1.12991,15819.4199
1562076000000,1.12992,1.13016,1.12861,1.12945,23534.8105
1562079600000,1.12943,1.13042,1.12935,1.13004,17868.5293
1562083200000,1.13004,1.13119,1.13004,1.13065,16199.4297
1562086800000,1.13065,1.13067,1.12916,1.13011,11506.3604
1562090400000,1.13012,1.13012,1.12876,1.12904,10365.9502
1562094000000,1.12905,1.12969,1.12821,1.12832,11957.0801
1562097600000,1.12832,1.12887,1.12831,1.12847,3278.6299
1562101200000,1.12842,1.12915,1.12835,1.12895,1399.7
1562104800000,1.12893,1.12918,1.12879,1.12899,3499.72
1562108400000,1.12899,1.1292,1.12875,1.12904,5356.3901
1562112000000,1.12904,1.12942,1.12868,1.12932,8542.3701
1562115600000,1.1293,1.12951,1.12877,1.12882,10606.9805
1562119200000,1.12884,1.12921,1.1286,1.12917,9989.54
1562122800000,1.12917,1.12933,1.12868,1.12871,6212.6299
1562126400000,1.12871,1.12899,1.12861,1.12883,5989.4302
1562130000000,1.12882,1.12903,1.12848,1.12896,7057.4199
1562133600000,1.12894,1.12898,1.12784,1.12843,13714.4102
1562137200000,1.12842,1.12848,1.12686,1.12772,18267.7891
1562140800000,1.12772,1.12885,1.12766,1.12883,15859.3799
1562144400000,1.12881,1.12924,1.12831,1.12887,16537.8594
1562148000000,1.12886,1.12997,1.12844,1.12974,12702.25
1562151600000,1.12974,1.12997,1.12886,1.1291,14463.2803
1562155200000,1.12911,1.13,1.12767,1.12825,21541.7793
1562158800000,1.12824,1.12996,1.12797,1.12908,22420.9395
1562162400000,1.12908,1.13123,1.128,1.12809,27903.5801
1562166000000,1.12808,1.12846,1.12733,1.12747,19422.2305
1562169600000,1.12746,1.12843,1.12718,1.12813,10986.3896
1562173200000,1.12814,1.12846,1.1277,1.12787,4754.1001
1562176800000,1.12788,1.12809,1.1277,1.12781,3663.0801
1562180400000,1.1278,1.12808,1.12776,1.12778,2448.79
1562184000000,1.12777,1.12789,1.12755,1.12774,2177.21
1562187600000,1.12777,1.12799,1.12772,1.12797,612.3
1562191200000,1.12799,1.12878,1.12799,1.12872,2098.48
1562194800000,1.12872,1.12883,1.1286,1.12873,3465.25
1562198400000,1.12873,1.1289,1.12847,1.12867,3907.3
1562202000000,1.12867,1.12945,1.12862,1.12943,4642
